Pe_label,run_dir,Time_s,Time_min,Porosity_raw,Porosity_used,valid_poroelastic,Permeability_mD,k0_m2,Tortuosity,OutletHConc_raw,ElectrolyteConcentration_input_molL,FluidConductivity_input_S_m,cH_molL,pH,C_molL,zeta,omega0_rad_s,theta_deg,omega_t,Lambda_m,L_abs,sigma_abs,RE_real,RE_imag,RE_abs,TTM_real,TTM_imag,TTM_abs,matrix_cond,RE_abs_norm,TTM_abs_norm,L_abs_norm,sigma_abs_norm,Amax_waveform_schakel2011,Amax_waveform_schakel2011_RE,Amax_waveform_schakel2011_TE,Amax_waveform_schakel2011_RE_fixed_receiver_z_m,Amax_waveform_schakel2011_TE_fixed_receiver_z_m,Amax_waveform_schakel2011_RE_fixed_receiver_distance_m,Amax_waveform_schakel2011_TE_fixed_receiver_distance_m,Amax_waveform_spectral,Amax_waveform_spectral_RE,Amax_waveform_spectral_TE,Amax_waveform_schakel2011_norm,Amax_waveform_schakel2011_RE_norm,Amax_waveform_schakel2011_TE_norm,Amax_waveform_spectral_norm,Amax_waveform_spectral_RE_norm,Amax_waveform_spectral_TE_norm
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,395.8472741137379,6.5974545685622985,0.575,0.575,True,21698.68733396475,2.1414940109304692e-11,1.228811630186344,1.6580089338521396e-22,,,1e-07,7.0,0.0010001,-0.0649989143180784,3141592.653589793,45.0,21850.715748377614,1.913428153766273e-05,1.2552478683656555e-09,0.0059286002689032,1415517459.7018988,75652911.84710833,1417537668.5618844,-1.026474093484587e-07,4.042290586565339e-07,4.170582962947717e-07,1.3099115286606817e+27,0.9580793424409436,0.9987550983811616,0.9969340358606696,1.0461931986775812,0.0012414169732825,0.0012414169732825,0.0010482580021247,-0.0009999999999999,0.001,0.0009999999999999,0.001,0.0012414169732825,0.0012414169732825,0.0010482580021247,0.9493718219603065,0.9493718219603065,0.902145813030336,0.9493718219603065,0.9493718219603065,0.902145813030336
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,457.8664593889716,7.63110765648286,0.5796,0.5796,True,22183.388126305406,2.189330261479415e-11,1.2230358340112713,1.972586007226354e-22,,,1e-07,7.0,0.0010001,-0.0649989143180784,3141592.653589793,45.0,21646.01300561037,1.922454349985251e-05,1.2652960073508163e-09,0.0060041886341886,1413018468.2456956,83609293.91181146,1415489917.1777394,-1.0741742235291966e-07,4.087395492161433e-07,4.226186480958473e-07,1.2769514708330364e+27,0.9566953169274668,1.012070814096338,1.004914397352466,1.0595319346479417,0.0012398276930058,0.0012398276930058,0.0010325988956984,-0.0009999999999999,0.001,0.0009999999999999,0.001,0.0012398276930058,0.0012398276930058,0.0010325988956984,0.9481564221838308,0.9481564221838308,0.8886693623191029,0.9481564221838308,0.9481564221838308,0.8886693623191029
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,509.99819389909686,8.49996989831828,0.5839,0.5839,True,22406.37526524056,2.2113373817809587e-11,1.219701530544879,2.523998621457362e-22,,,1e-07,7.0,0.0010001,-0.0649989143180784,3141592.653589793,45.0,21648.60412877236,1.9223392971849196e-05,1.2782442350988118e-09,0.006065269413661,1415550913.9749758,90299506.02105384,1418428140.880967,-1.1342267464618197e-07,4.1567724105965163e-07,4.30873846803049e-07,1.245398192718285e+27,0.9586811910921996,1.0318400450892635,1.0151980467187538,1.070310582752982,0.0012422489703244,0.0012422489703244,0.001023061993492,-0.0009999999999999,0.001,0.0009999999999999,0.001,0.0012422489703244,0.0012422489703244,0.001023061993492,0.9500080904861612,0.9500080904861612,0.8804617680271685,0.9500080904861612,0.9500080904861612,0.8804617680271685
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,565.1486036380521,9.419143393967536,0.58855,0.58855,True,22960.286880753665,2.266004209730012e-11,1.213717501546412,4.665999984360668e-22,,,1e-07,7.0,0.0010001,-0.0649989143180784,3141592.653589793,45.0,21399.569531181976,1.933492424642362e-05,1.2873068544775334e-09,0.0061436353520653,1411083691.4140131,98235361.14732334,1414498982.097316,-1.1886072763689315e-07,4.195981956867773e-07,4.3610837918798446e-07,1.2145662621919025e+27,0.9560255679315076,1.0443755010519966,1.0223956958368212,1.0841394644532092,0.0012394567190055,0.0012394567190055,0.0010069380044187,-0.0009999999999999,0.001,0.0009999999999999,0.001,0.0012394567190055,0.0012394567190055,0.0010069380044187,0.947872720357506,0.947872720357506,0.8665852326681495,0.947872720357506,0.947872720357506,0.8665852326681495
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,611.0081485064862,10.18346914177477,0.592,0.592,True,23288.296456516924,2.2983762390243988e-11,1.209114079519197,6.040138177662123e-22,,,1e-07,7.0,0.0010001,-0.0649989143180784,3141592.653589793,45.0,21302.633968292368,1.9378865161585605e-05,1.2968353100031018e-09,0.0062031453355585,1410465446.9020922,104334538.39940912,1414319084.509481,-1.2566613106487145e-07,4.23666578998402e-07,4.4191101667306577e-07,1.189603170562764e+27,0.9559039795134484,1.058271433164534,1.0299633180268448,1.0946409213165773,0.0012399601420063,0.0012399601420063,0.0009971079787066,-0.0009999999999999,0.001,0.0009999999999999,0.001,0.0012399601420063,0.0012399601420063,0.0009971079787066,0.9482577123640544,0.9482577123640544,0.8581253720993269,0.9482577123640544,0.9482577123640544,0.8581253720993269
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,671.4761575392859,11.191269292321431,0.597,0.597,True,23650.39494553119,2.3341125825946963e-11,1.2032587771285286,7.711002121485788e-22,,,1e-07,7.0,0.0010001,-0.0649989143180784,3141592.653589793,45.0,21256.5849656438,1.939984441669712e-05,1.3127310361605944e-09,0.006285962653588,1411922596.9815657,112913907.864579,1416430362.0215216,-1.333642115450681e-07,4.322764744069299e-07,4.523814355681749e-07,1.1527915418773604e+27,0.9573309407965996,1.0833455878968152,1.0425879086200622,1.1092553177888131,0.0012427436988083,0.0012427436988083,0.0009852625502227,-0.0009999999999999,0.001,0.0009999999999999,0.001,0.0012427436988083,0.0012427436988083,0.0009852625502227,0.9503864333736012,0.9503864333736012,0.8479310271110747,0.9503864333736012,0.9503864333736012,0.8479310271110747
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,718.2377846861617,11.97062974476936,0.6006,0.6006,True,23937.03926966996,2.3624021788252265e-11,1.1977151802120602,9.596937789080906e-22,,,1e-07,7.0,0.0010001,-0.0649989143180784,3141592.653589793,45.0,21226.477974887257,1.941359761628249e-05,1.3258196041220728e-09,0.0063531280246441,1413486625.4566274,119784922.37737346,1418553089.5859053,-1.3779282069604594e-07,4.399636280775615e-07,4.610367181326706e-07,1.1241486524433384e+27,0.9587656408925268,1.104072924257269,1.052983017992733,1.1211076861723013,0.0012458222101532,0.0012458222101532,0.0009765761724372,-0.0009999999999999,0.001,0.0009999999999999,0.001,0.0012458222101532,0.0012458222101532,0.0009765761724372,0.952740720440138,0.952740720440138,0.8404554062871336,0.952740720440138,0.952740720440138,0.8404554062871336
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,777.3261721370964,12.95543620228494,0.60455,0.60455,True,24346.757828866,2.4028382580765262e-11,1.1943470750329477,1.788416115083983e-21,,,1e-07,7.0,0.0010001,-0.0649989143180784,3141592.653589793,45.0,21065.760243277087,1.948751331739047e-05,1.3332261529959247e-09,0.0064128919323056,1409455924.7716196,125514935.38149248,1415033569.5232255,-1.466031865102581e-07,4.428016321803294e-07,4.6643947062456585e-07,1.1021831054767904e+27,0.9563868826117814,1.1170112272343622,1.0588653945708526,1.1316539518819029,0.0012434174276537,0.0012434174276537,0.0009647791895178,-0.0009999999999999,0.001,0.0009999999999999,0.001,0.0012434174276537,0.0012434174276537,0.0009647791895178,0.9509016665266622,0.9509016665266622,0.8303027542439013,0.9509016665266622,0.9509016665266622,0.8303027542439013
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,845.3749087435991,14.089581812393318,0.60955,0.60955,True,25048.121991452208,2.4720575214606587e-11,1.1934723361574993,3.844982162151081e-21,,,1e-07,7.0,0.0010001,-0.0649989143180784,3141592.653589793,45.0,20660.38483796512,1.9677765922296013e-05,1.3322308285181763e-09,0.0064705338900789,1395733129.2515244,130247186.25756852,1401797167.0745616,-1.483566512613397e-07,4.435268940545259e-07,4.676813035851801e-07,1.0851853649029916e+27,0.9474407191090046,1.1199851208405325,1.0580748950419554,1.141825766719424,0.0012317808493948,0.0012317808493948,0.000946115787073,-0.0009999999999999,0.001,0.0009999999999999,0.001,0.0012317808493948,0.0012317808493948,0.000946115787073,0.9420026102540312,0.9420026102540312,0.8142407634568856,0.9420026102540312,0.9420026102540312,0.8142407634568856
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,897.9989276241148,14.966648793735247,0.6137,0.6137,True,25547.32645018548,2.5213251726394334e-11,1.1926242199666983,5.680624589794874e-21,,,1e-07,7.0,0.0010001,-0.0649989143180784,3141592.653589793,45.0,20409.08989904584,1.9798540401434785e-05,1.3340663771596664e-09,0.0065191345447267,1386963192.668717,134308746.47084692,1393451017.1500003,-1.539473378509724e-07,4.446269099070739e-07,4.705240396036261e-07,1.0694696547602706e+27,0.9417997587246858,1.1267927952519965,1.059532711431289,1.1504021038036565,0.0012245668708773,0.0012245668708773,0.0009326551522833,-0.0009999999999999,0.001,0.0009999999999999,0.001,0.0012245668708773,0.0012245668708773,0.0009326551522833,0.9364857306913345,0.9364857306913345,0.8026563488455617,0.9364857306913345,0.9364857306913345,0.8026563488455617
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,955.6823393763784,15.928038989606309,0.61795,0.61795,True,26234.846408806407,2.589178119277237e-11,1.194619754516839,1.0705983615397591e-20,,,1e-07,7.0,0.0010001,-0.0649989143180784,3141592.653589793,45.0,19978.446560299104,2.0010785438007036e-05,1.326836227234598e-09,0.0065531672829945,1370641940.1670566,136268554.2799534,1377399160.3854206,-1.558488299693359e-07,4.4141252712955733e-07,4.681173751418688e-07,1.0629312920495318e+27,0.9309506979095564,1.1210294081604857,1.053790433171887,1.15640770676105,0.0012097637808573,0.0012097637808573,0.000915624867881,-0.0009999999999999,0.001,0.0009999999999999,0.001,0.0012097637808573,0.0012097637808573,0.000915624867881,0.925165089161998,0.925165089161998,0.7879998427782655,0.925165089161998,0.925165089161998,0.7879998427782655
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,1017.4238190410376,16.95706365068396,0.62205,0.62205,True,27099.38204083867,2.6745011551705238e-11,1.198983210256759,2.3498759924051328e-20,,,1e-07,7.0,0.0010001,-0.0649989143180784,3141592.653589793,45.0,19398.55600625635,2.030767909409633e-05,1.3113218667114116e-09,0.0065724363433101,1347995439.8775272,136207624.39559227,1354859484.5496335,-1.5635575602540793e-07,4.332050362277464e-07,4.605580591579741e-07,1.0656645988727434e+27,0.9157166774792626,1.1029266502336823,1.0414687280808317,1.1598080304348986,0.0011885739463111,0.0011885739463111,0.0008959795678131,-0.0009999999999999,0.001,0.0009999999999999,0.001,0.0011885739463111,0.0011885739463111,0.0008959795678131,0.9089601940598032,0.9089601940598032,0.7710928168685561,0.9089601940598032,0.9089601940598032,0.7710928168685561
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,1085.9265997022198,18.098776661703663,0.6275,0.6275,True,27942.085306163503,2.7576695039240397e-11,1.1989917196512618,4.179700530686222e-20,,,1e-07,7.0,0.0010001,-0.0649989143180784,3141592.653589793,45.0,18978.21358119716,2.053134158659156e-05,1.3083903202828834e-09,0.0066298223659463,1331930561.671419,139991953.8573582,1339267250.4989965,-1.6069102636715973e-07,4.327491386695949e-07,4.616204317122537e-07,1.0502178939675038e+27,0.9051782645130836,1.105470778990726,1.0391404561227915,1.169934681559614,0.0011750185411215,0.0011750185411215,0.0008769761081165,-0.0009999999999999,0.001,0.0009999999999999,0.001,0.0011750185411215,0.0011750185411215,0.0008769761081165,0.8985937176870606,0.8985937176870606,0.7547381679523518,0.8985937176870606,0.8985937176870606,0.7547381679523518
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,1134.5276492722796,18.908794154537997,0.6308,0.6308,True,28444.834189723348,2.8072869626474596e-11,1.1994706066413328,6.531551890715148e-20,,,1e-07,7.0,0.0010001,-0.0649989143180784,3141592.653589793,45.0,18733.34218118553,2.066509282943309e-05,1.3062359888043412e-09,0.0066619387051067,1322152865.1981158,141935262.68782425,1329749531.9592516,-1.6542300426269096e-07,4.315798766526733e-07,4.621968847480811e-07,1.041805029747496e+27,0.8987454693060625,1.106851246454447,1.037429458295501,1.175602106258881,0.0011666500331238,0.0011666500331238,0.0008658716855852,-0.0009999999999999,0.001,0.0009999999999999,0.001,0.0011666500331238,0.0011666500331238,0.0008658716855852,0.8921939133860713,0.8921939133860713,0.7451815432736131,0.8921939133860713,0.8921939133860713,0.7451815432736131
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,1201.5233189209162,20.025388648681936,0.63535,0.63535,True,29349.469733174363,2.8965675522314563e-11,1.200073816955333,1.1157368815678201e-19,,,1e-07,7.0,0.0010001,-0.0649989143180784,3141592.653589793,45.0,18277.6944304428,2.092108901315201e-05,1.2989050133268163e-09,0.0067064510512113,1304301483.4976013,144074081.8412114,1312234621.1377108,-1.6711771154059425e-07,4.289185875135022e-07,4.603254112311671e-07,1.0331666520668534e+27,0.886907565725103,1.102369513964987,1.031607103082805,1.1834569980781398,0.001151404900097,0.001151404900097,0.000847997218546,-0.0009999999999999,0.001,0.0009999999999999,0.001,0.001151404900097,0.001151404900097,0.000847997218546,0.880535220111237,0.880535220111237,0.7297985215682113,0.880535220111237,0.880535220111237,0.7297985215682113
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,1258.457002790736,20.9742833798456,0.63985,0.63985,True,30036.260196278487,2.9643485032569806e-11,1.1984343409882368,1.6501839725824373e-19,,,1e-07,7.0,0.0010001,-0.0649989143180784,3141592.653589793,45.0,18010.869064970837,2.1075488948657252e-05,1.3002973761630095e-09,0.006763090274049,1293653107.791124,147769626.36876243,1302065369.2402685,-1.7068997604418054e-07,4.318177546894637e-07,4.6432923791961765e-07,1.0159329005388936e+27,0.8800344149178286,1.111957723463877,1.0327129355933795,1.193451864829736,0.0011434830851867,0.0011434830851867,0.0008343388004938,-0.0009999999999999,0.001,0.0009999999999999,0.001,0.0011434830851867,0.0011434830851867,0.0008343388004938,0.8744770236982344,0.8744770236982344,0.718043891855469,0.8744770236982344,0.8744770236982344,0.718043891855469
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,1316.0105102585992,21.933508504309987,0.64355,0.64355,True,30600.445468572965,3.0200292623314077e-11,1.1964075019164255,2.283702921097738e-19,,,1e-07,7.0,0.0010001,-0.0649989143180784,3141592.653589793,45.0,17811.152251374635,2.119331950412969e-05,1.302748119478033e-09,0.0068136461901092,1285616793.1102402,151090159.28090346,1294464667.3272264,-1.751693690918147e-07,4.346877705450176e-07,4.686552738734754e-07,1.0003128709236216e+27,0.874897284771351,1.1223175472656843,1.0346593475216357,1.2023732380267973,0.001138000708453,0.001138000708453,0.0008235934454281,-0.0009999999999999,0.001,0.0009999999999999,0.001,0.001138000708453,0.001138000708453,0.0008235934454281,0.8702843840772007,0.8702843840772007,0.7087962857676926,0.8702843840772007,0.8702843840772007,0.7087962857676926
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,1386.770065725363,23.11283442875605,0.6479,0.6479,True,31238.57458114321,3.083007711291798e-11,1.1982734864603868,3.8989107798072867e-19,,,1e-07,7.0,0.0010001,-0.0649989143180784,3141592.653589793,45.0,17537.893114525512,2.135778862446845e-05,1.299426811633243e-09,0.0068489148849511,1273097327.790348,152532657.1238541,1282202408.949612,-1.793768767076736e-07,4.348047520349077e-07,4.703522470335796e-07,9.907313957895164e+26,0.8666095216283903,1.1263813930410291,1.032021522023192,1.208596944634801,0.0011270945085865,0.0011270945085865,0.0008107387473375,-0.0009999999999999,0.001,0.0009999999999999,0.001,0.0011270945085865,0.0011270945085865,0.0008107387473375,0.8619438836162779,0.8619438836162779,0.6977333489366025,0.8619438836162779,0.8619438836162779,0.6977333489366025
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,1460.7665120050592,24.34610853341765,0.6531,0.6531,True,31841.500091243583,3.142511834700042e-11,1.1932893292593356,6.060826853807799e-19,,,1e-07,7.0,0.0010001,-0.0649989143180784,3141592.653589793,45.0,17416.344428327007,2.143218705818239e-05,1.3107607435512707e-09,0.006932672446972,1267586954.5034404,158497039.82157883,1277457630.9449604,-1.8852913950475213e-07,4.441276055015439e-07,4.824858199065931e-07,9.617094679926836e+26,0.8634026412106467,1.1554384046774464,1.0410230768347697,1.2233772616994831,0.0011257465230064,0.0011257465230064,0.000799316704748,-0.0009999999999999,0.001,0.0009999999999999,0.001,0.0011257465230064,0.0011257465230064,0.000799316704748,0.8609130136074707,0.8609130136074707,0.6879033758979916,0.8609130136074707,0.8609130136074707,0.6879033758979916
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,1515.789157712072,25.26315262853453,0.65745,0.65745,True,32151.516797592947,3.173108105788587e-11,1.1872450056437764,7.743335857631191e-19,,,1e-07,7.0,0.0010001,-0.0649989143180784,3141592.653589793,45.0,17451.690804762424,2.141047185214544e-05,1.3275538778564604e-09,0.0070143915010845,1268147403.2366383,164865496.13358718,1278819169.4493804,-1.984487691035869e-07,4.571517063952789e-07,4.9836692970024e-07,9.311794866937796e+26,0.8643228720757257,1.1934698729764135,1.0543604005455207,1.2377978525197644,0.0011303378800348,0.0011303378800348,0.0007927673946709,-0.0009999999999999,0.001,0.0009999999999999,0.001,0.0011303378800348,0.0011303378800348,0.0007927673946709,0.864424247206764,0.864424247206764,0.6822669460759763,0.864424247206764,0.864424247206764,0.6822669460759763
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,1573.3288104185992,26.222146840309986,0.66135,0.66135,True,32510.38934234893,3.2085260734035836e-11,1.180774627437285,1.2860054425665226e-18,,,1e-07,7.0,0.0010001,-0.0649989143180784,3141592.653589793,45.0,17456.564306258606,2.1407482969326187e-05,1.3429342729296196e-09,0.0070946681891764,1267664913.5378091,170925104.91663677,1279136319.7507858,-2.0907094093875605e-07,4.687469106978345e-07,5.132585358606133e-07,9.03688940108024e+26,0.8645372262752397,1.2291317161956767,1.066575708549493,1.251963915550628,0.0011344407901713,0.0011344407901713,0.0007862850707493,-0.0009999999999999,0.001,0.0009999999999999,0.001,0.0011344407901713,0.0011344407901713,0.0007862850707493,0.8675619417570348,0.8675619417570348,0.6766881654964838,0.8675619417570348,0.8675619417570348,0.6766881654964838
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,1640.4435104314612,27.340725173857685,0.66595,0.66595,True,33080.29191854408,3.2647710865212853e-11,1.1732327628006447,2.048850861854269e-18,,,1e-07,7.0,0.0010001,-0.0649989143180784,3141592.653589793,45.0,17386.201371126626,2.1450757873545502e-05,1.3582220259747014e-09,0.0071899099945478,1263869641.2321196,177573218.68496263,1276283165.297711,-2.198805068719912e-07,4.819478527830388e-07,5.297368876191891e-07,8.738943779567585e+26,0.8626088483542087,1.2685934364827696,1.078717439060709,1.2687708049494608,0.0011368419850743,0.0011368419850743,0.0007771043408407,-0.0009999999999999,0.001,0.0009999999999999,0.001,0.0011368419850743,0.0011368419850743,0.0007771043408407,0.8693982520613012,0.8693982520613012,0.6687870981725489,0.8693982520613012,0.8693982520613012,0.6687870981725489
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,1696.8584037788978,28.280973396314963,0.6707,0.6707,True,33469.09324936319,3.3031427957669244e-11,1.16948079964047,2.865295248199995e-18,,,1e-07,7.0,0.0010001,-0.0649989143180784,3141592.653589793,45.0,17362.324207085763,2.146550265330993e-05,1.3713556472449831e-09,0.0072644148087904,1260134275.7081397,182367681.2251743,1273262095.5521784,-2.289290042460453e-07,4.963356380739766e-07,5.465871884771791e-07,8.486713664319576e+26,0.8605669805580572,1.3089458861059733,1.089148330351921,1.2819183315820326,0.0011376801001222,0.0011376801001222,0.0007691457072846,-0.0009999999999999,0.001,0.0009999999999999,0.001,0.0011376801001222,0.0011376801001222,0.0007691457072846,0.8700391993232957,0.8700391993232957,0.6619377844296515,0.8700391993232957,0.8700391993232957,0.6619377844296515
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,1742.7818119698773,29.04636353283129,0.674,0.674,True,33761.77948673459,3.332028682492041e-11,1.167856107112142,3.666718444589215e-18,,,1e-07,7.0,0.0010001,-0.0649989143180784,3141592.653589793,45.0,17320.556006460534,2.1491368900126488e-05,1.3783591804631267e-09,0.0073102958867148,1256135271.309045,184947622.61049697,1269677692.540876,-2.36311979141382e-07,5.047010866647091e-07,5.572849705189036e-07,8.337309316084584e+26,0.858144369465404,1.334564521319481,1.0947106267018354,1.2900147572972749,0.0011366310298703,0.0011366310298703,0.0007631810350831,-0.0009999999999999,0.001,0.0009999999999999,0.001,0.0011366310298703,0.0011366310298703,0.0007631810350831,0.8692369243763443,0.8692369243763443,0.6568045023161535,0.8692369243763443,0.8692369243763443,0.6568045023161535
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,1806.0864013052835,30.10144002175473,0.6787,0.6787,True,34030.621481367176,3.3585613253441785e-11,1.1630785441680485,4.8536589413351414e-18,,,1e-07,7.0,0.0010001,-0.0649989143180784,3141592.653589793,45.0,17374.6282985225,2.14579007559241e-05,1.3958460862849067e-09,0.0073915332154585,1254714283.0271108,190282524.50397837,1269060822.4840305,-2.502474534777482e-07,5.223142211622982e-07,5.791683119788891e-07,8.066300942933983e+26,0.8577274419497961,1.386969902166596,1.1085989526930364,1.304350340226725,0.0011406796091121,0.0011406796091121,0.000756948873598,-0.0009999999999999,0.001,0.0009999999999999,0.001,0.0011406796091121,0.0011406796091121,0.000756948873598,0.8723330694539786,0.8723330694539786,0.6514410151034983,0.8723330694539786,0.8723330694539786,0.6514410151034983
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,1858.1664387329504,30.96944064554917,0.6827,0.6827,True,34212.5428252672,3.376515566650403e-11,1.1612109351806614,5.75094460735476e-18,,,1e-07,7.0,0.0010001,-0.0649989143180784,3141592.653589793,45.0,17412.05497262902,2.1434826802769013e-05,1.4078448438344522e-09,0.0074470699802014,1252308059.217923,193462616.1167446,1267163469.729496,-2.613997592087638e-07,5.365225468365865e-07,5.968134359901902e-07,7.875240323835017e+26,0.8564450672237071,1.4292257635759538,1.1181285205900582,1.314150661198837,0.0011419748360578,0.0011419748360578,0.0007516068792539,-0.0009999999999999,0.001,0.0009999999999999,0.001,0.0011419748360578,0.0011419748360578,0.0007516068792539,0.8733235923739446,0.8733235923739446,0.646843618450174,0.8733235923739446,0.8733235923739446,0.646843618450174
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,1917.394336818864,31.9565722803144,0.68665,0.68665,True,34742.23505066654,3.428792126557949e-11,1.1575503281698198,1.0753959030271768e-17,,,1e-07,7.0,0.0010001,-0.0649989143180784,3141592.653589793,45.0,17300.32993002994,2.1503928172014203e-05,1.4159034775441924e-09,0.0075137966628594,1244596681.7704537,196650065.92218032,1260036566.414333,-2.684840968798045e-07,5.501400826841267e-07,6.121583298894674e-07,7.692917917576137e+26,0.851628166062443,1.4659731227633346,1.1245287913495174,1.3259256162305064,0.0011398965948512,0.0011398965948512,0.0007431026590881,-0.0009999999999999,0.001,0.0009999999999999,0.001,0.0011398965948512,0.0011398965948512,0.0007431026590881,0.871734260438523,0.871734260438523,0.6395247650762341,0.871734260438523,0.871734260438523,0.6395247650762341
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,1985.603739892384,33.093395664873064,0.6919,0.6919,True,35129.72171322267,3.4670340881295367e-11,1.1529482136493632,1.6265151853704877e-17,,,1e-07,7.0,0.0010001,-0.0649989143180784,3141592.653589793,45.0,17309.137112158165,2.1498456694497124e-05,1.4327887370444991e-09,0.0076014710053024,1239229081.6276736,201243090.64737508,1255463061.2985294,-2.838187915828204e-07,5.729749542086343e-07,6.394164563145987e-07,7.428963062859024e+26,0.8485370448378162,1.531249831034776,1.1379392820776255,1.3413971097706348,0.0011417916587116,0.0011417916587116,0.0007351769698566,-0.0009999999999999,0.001,0.0009999999999999,0.001,0.0011417916587116,0.0011417916587116,0.0007351769698566,0.8731835077652363,0.8731835077652363,0.6327038036897155,0.8731835077652363,0.8731835077652363,0.6327038036897155
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,2035.840184481264,33.9306697413544,0.69585,0.69585,True,35556.92010286838,3.5091952925759204e-11,1.149233069245702,2.3993375807806718e-17,,,1e-07,7.0,0.0010001,-0.0649989143180784,3141592.653589793,45.0,17254.404659453518,2.1532527172304948e-05,1.4433391355268982e-09,0.0076695569946151,1232446804.945367,204277446.63856757,1249261542.76245,-2.9622204464008e-07,5.89311730588142e-07,6.595724490452435e-07,7.244808956543767e+26,0.8443455888130814,1.5795186238666463,1.1463185445357178,1.3534119354821734,0.0011413905391037,0.0011413905391037,0.0007280383551498,-0.0009999999999999,0.001,0.0009999999999999,0.001,0.0011413905391037,0.0011413905391037,0.0007280383551498,0.8728767521294134,0.8728767521294134,0.626560209884078,0.8728767521294134,0.8728767521294134,0.626560209884078
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,2093.694641733368,34.894910695556135,0.7002,0.7002,True,35908.680781529445,3.5439113735553617e-11,1.144382171641482,3.3629356523609727e-17,,,1e-07,7.0,0.0010001,-0.0649989143180784,3141592.653589793,45.0,17265.063128312133,2.1525879666871824e-05,1.458968773769875e-09,0.0077502203163534,1226889385.249924,208117029.4516779,1244415630.5618825,-3.115837950639316e-07,6.125804459160986e-07,6.872694261097378e-07,7.021621900435549e+26,0.8410703542442839,1.6458462746978824,1.1587318046776376,1.3676462259989366,0.0011438832019891,0.0011438832019891,0.0007217466933772,-0.0009999999999999,0.001,0.0009999999999999,0.001,0.0011438832019891,0.0011438832019891,0.0007217466933772,0.8747830124399929,0.8747830124399929,0.621145515873959,0.8747830124399929,0.8747830124399929,0.621145515873959
Pe0.1,results\schakel2011_sommerfeld_rtm_20260617\Pe0p1,2154.195647001937,35.90326078336562,0.7045,0.7045,True,36186.7086360955,3.5713505903273874e-11,1.1382964319339277,4.349948585189468e-17,,,1e-07,7.0,0.0010001,-0.0649989143180784,3141592.653589793,45.0,17329.783497033957,2.1485646445214265e-05,1.4785401633465799e-09,0.0078395339575908,1222499961.3210557,212560645.6125827,1240841723.7880182,-3.252828521835825e-07,6.44033476551392e-07,7.215178811668902e-07,6.774931516675167e+26,0.8386548373040373,1.7278631519639631,1.1742756545337696,1.3834069991618396,0.0011493230937853,0.0011493230937853,0.0007167425713028,-0.0009999999999999,0.001,0.0009999999999999,0.001,0.0011493230937853,0.0011493230937853,0.0007167425713028,0.878943161766924,0.878943161766924,0.6168388969231686,0.878943161766924,0.878943161766924,0.6168388969231686
