Porosity_used,k0_m2,Permeability_mD,Tortuosity,OutletHConc,C_molL,pH,eta_Pa_s,K_f_Pa,omega_rad_s,theta_deg,Lambda_m,debye_d_m,L_abs,sigma_abs,RE_real,RE_imag,RE_abs,TTM_real,TTM_imag,TTM_abs,RE_energy_proxy,TTM_energy_proxy_abs,matrix_cond,scan,scan_value,RE_abs_norm_to_scan_start,TTM_abs_norm_to_scan_start,RE_energy_proxy_norm_to_scan_start,TTM_energy_proxy_abs_norm_to_scan_start,L_abs_norm_to_scan_start
0.33734177215189876,3.9e-13,395.1674866729765,2.3,9.999999999999999e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,4.612178999339815e-06,9.659867403768781e-09,2.887032948251656e-09,0.001871097705727745,525064675.47785777,33695546.225906335,526144755.05333155,2.6055976751185688e-09,1.7329107859693115e-06,1.7329127448512868e-06,2.7682830327013027e+17,3.002986581268021e-12,4.891272552311718e+25,porosity,0.33734177215189876,5.599826346482084,11.74182506079269,31.358055110754886,137.87045575825925,6.1528099825469535
0.3468354430379747,3.9e-13,395.1674866729765,2.3,9.999999999999999e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,4.548618142612024e-06,9.659867403768781e-09,3.0084002840406674e-09,0.0019240009887376416,544184335.3798112,38108021.353397444,545517013.6340734,-2.4801029961240184e-08,1.8346863798050229e-06,1.834854000548599e-06,2.975888121642378e+17,3.3666892033291984e-12,4.615049368309333e+25,porosity,0.3468354430379747,5.8060077878998655,12.432555967141987,33.7097264331539,154.56844787611783,6.411466592493154
0.35632911392405064,3.9e-13,395.1674866729765,2.3,9.999999999999999e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,4.487614690767093e-06,9.659867403768781e-09,3.1313072138150966e-09,0.0019769142927542564,563195753.0006742,42823992.31637977,564821520.9390572,-5.711397048237522e-08,1.9387719784628317e-06,1.9396130516412146e-06,3.190233505159099e+17,3.762098790096945e-12,4.3596799060685716e+25,porosity,0.35632911392405064,6.011468143769701,13.142379618170473,36.137749243557934,172.72214202810267,6.673404366670017
0.36582278481012664,3.9e-13,395.1674866729765,2.3,9.999999999999999e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,4.429001621508147e-06,9.659867403768781e-09,3.2557243089392757e-09,0.002029837483357305,582073678.86841,47835898.386949934,584035992.7315195,-9.358711010242013e-08,2.0451827699239893e-06,2.0473229128721445e-06,3.4109804080589146e+17,4.1915311095712825e-12,4.12284826652523e+25,porosity,0.36582278481012664,6.215970240091577,13.87219729171085,38.63828602570415,192.43785770014983,6.938560587122273
0.37531645569620253,3.9e-13,395.1674866729765,2.3,9.999999999999999e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,4.37262679550276e-06,9.659867403768781e-09,3.3816229954478587e-09,0.002082770431395209,600794316.2257519,53134508.277545124,603139359.0034274,-1.335041583870313e-07,2.154031763820548e-06,2.158165007559545e-06,3.637770863790653e+17,4.657676199854491e-12,3.902518088344847e+25,porosity,0.37531645569620253,6.41928982605815,14.623238271158991,41.207281870933684,213.83909753508897,7.206874357357789
0.38481012658227853,3.9e-13,395.1674866729765,2.3,9.999999999999999e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,4.318351293576848e-06,9.659867403768781e-09,3.508975500744471e-09,0.002135713012649627,619335393.7312527,58709115.34912441,622111798.7575244,-1.7889176326206032e-07,2.26480278489194e-06,2.271856931546812e-06,3.870230901533225e+17,5.161333917417295e-12,3.697738313012077e+25,porosity,0.38481012658227853,6.6212159442445175,15.393589049782866,43.84050058031782,236.96258383359495,7.478286488752369
0.3943037974683544,3.9e-13,395.1674866729765,2.3,9.999999999999999e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,4.266047975474839e-06,9.659867403768781e-09,3.6377548051899215e-09,0.00218866510752916,637676255.8493273,64547687.45401966,640934794.834606,-2.290266648957835e-07,2.3775635116892284e-06,2.3885689157630144e-06,4.107974112296785e+17,5.705261465349302e-12,3.506861399073494e+25,porosity,0.3943037974683544,6.821551514141982,16.184403073879764,46.53356506009277,261.93490285780877,7.752739397375133
0.4037974683544304,3.9e-13,395.1674866729765,2.3,9.999999999999999e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,4.2156002261193695e-06,9.659867403768781e-09,3.7679345980402926e-09,0.0022416266007890253,655797879.7773696,70637070.23077089,659591126.9955655,-2.841092989327993e-07,2.4921975185582516e-06,2.508339403918057e-06,4.3506045481128026e+17,6.291766565247994e-12,3.3286720639239704e+25,porosity,0.4037974683544304,7.020113258529365,16.995940829338387,49.28199016257978,288.86200467437163,8.030177010084303
0.4132911392405063,3.9e-13,395.1674866729765,2.3,9.999999999999999e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,4.166900861208038e-06,9.659867403768781e-09,3.8994892372653364e-09,0.0022945973812739605,673682893.1294246,76963158.04318632,678064870.1940045,-3.4433436386103404e-07,2.6085544902721176e-06,2.6311827536023432e-06,4.597719681912122e+17,6.9231226828544095e-12,3.162125882369479e+25,porosity,0.4132911392405063,7.216731685088187,17.828299599945996,52.08121621455579,317.8482666254345,8.310544678892652
0.4227848101265823,3.9e-13,395.1674866729765,2.3,9.999999999999999e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,4.119851168755324e-06,9.659867403768781e-09,4.032393712837323e-09,0.002347577341681924,691315567.0812166,83511063.89906974,696341375.3916814,-4.099296222208528e-07,2.726580625816324e-06,2.757224003277766e-06,4.848913110823786e+17,7.602284204251069e-12,3.006167092868238e+25,porosity,0.4227848101265823,7.411250882219011,18.68232661805735,54.92663963919207,349.0293278637741,8.593789102729136
0.4322784810126582,3.9e-13,395.1674866729765,2.3,9.999999999999999e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,4.074360067062818e-06,9.659867403768781e-09,4.166623613131249e-09,0.002400566378346471,708681789.3757372,90265277.64027534,714407236.0637683,-4.810935044296552e-07,2.846100893744821e-06,2.8864755771319936e-06,5.103776989402727e+17,8.331741257379476e-12,2.8599926053325532e+25,porosity,0.4322784810126582,7.60352816255258,19.558106067159795,57.81364051873021,382.5195129342728,8.879858255831424
0.4417721518987342,3.9e-13,395.1674866729765,2.3,9.999999999999999e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,4.030343362764084e-06,9.659867403768781e-09,4.302155094121013e-09,0.002453564391035974,725769018.6357957,97209819.34038168,732250242.3268671,-5.589010464812528e-07,2.9666539166921344e-06,3.0188418045970246e-06,5.361904173877556e+17,9.113405841182621e-12,2.7229722017539056e+25,porosity,0.4417721518987342,7.793433574728394,20.454989705109416,60.73760688370379,418.40660383613226,9.168701322097153
0.4512658227848101,3.9e-13,395.1674866729765,2.3,9.999999999999999e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,3.987723095184891e-06,9.659867403768781e-09,4.4389648510934505e-09,0.002506571282768022,742566240.1800194,104328364.89002202,749859339.3268605,-6.435478211073333e-07,3.0880536654964745e-06,3.154398395738593e-06,5.622890287757158e+17,9.950229239038209e-12,2.5943679604000212e+25,porosity,0.4512658227848101,7.980849460511246,21.37349052619853,63.693958111342646,456.8260972734983,9.460268634801219
0.4607594936708861,3.9e-13,395.1674866729765,2.3,9.999999999999999e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,3.946426955397212e-06,9.659867403768781e-09,4.577030092634597e-09,0.0025595869596375716,759063906.8618516,111604364.4138976,767224575.2428735,-7.335660040305266e-07,3.2108647249377883e-06,3.293595507058985e-06,5.886335488566077e+17,1.0847771364119131e-11,2.4732439744056695e+25,porosity,0.4607594936708861,8.165669901390695,22.31665868913566,66.67816493847793,498.0332550473741,9.754511621155622
0.4702531645569621,3.9e-13,395.1674866729765,2.3,9.999999999999999e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,3.906387770114224e-06,9.659867403768781e-09,4.716328516670322e-09,0.0026126113306575516,775253833.5871875,119021175.95230468,784337010.9950824,-8.308720628841426e-07,3.3342083483801327e-06,3.4361742818560767e-06,6.151845468167e+17,1.1807293695289125e-11,2.359318428377401e+25,porosity,0.4702531645569621,8.347799757589657,23.2827402394178,69.68576079281394,542.0859930562049,10.051382751247539
0.479746835443038,3.9e-13,395.1674866729765,2.3,9.999999999999999e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,3.8675430420433654e-06,9.659867403768781e-09,4.856838288367891e-09,0.0026656443076107992,791129156.1965548,126562130.02809153,801188688.4757674,-9.348926758447724e-07,3.4583511961193963e-06,3.5824875870055235e-06,6.419033145415203e+17,1.2834217311048659e-11,2.251894460099934e+25,porosity,0.479746835443038,8.527154329943405,24.27412612323425,72.71236096667259,589.2331990466835,10.350835490943405
0.489240506329114,3.9e-13,395.1674866729765,2.3,9.999999999999999e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,3.829834539540674e-06,9.659867403768781e-09,4.998538019726062e-09,0.0027186858049123093,806684220.550818,134210630.51863505,817772538.6865778,-1.0466906639409799e-06,3.5827114491116215e-06,3.7324767478949825e-06,6.687519250298904e+17,1.3931382673576705e-11,2.1506220541926273e+25,porosity,0.489240506329114,8.70365838219267,25.29041877467427,75.75366923391272,639.6052817983967,10.652824258391577
0.49873417721518987,3.9e-13,395.1674866729765,2.3,9.999999999999999e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,3.7932079294363874e-06,9.659867403768781e-09,5.141406750699768e-09,0.0027717357394808724,821914519.0692458,141950206.64686638,834082332.7609318,-1.1657156590348822e-06,3.7075301046806003e-06,3.886473012235139e-06,6.956933378239178e+17,1.5104672474832074e-11,2.054957442058699e+25,porosity,0.49873417721518987,8.877245619708717,26.333862653352003,78.80548979263759,693.4723222456074,10.957304383795469
0.5082278481012659,3.9e-13,395.1674866729765,2.3,9.999999999999999e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,3.757612447764739e-06,9.659867403768781e-09,5.285423931721724e-09,0.0028247940306193307,836816576.6422496,149764586.8645993,850112589.262139,-1.2938283483320053e-06,3.831750427330635e-06,4.0442926615535664e-06,7.226914144219782e+17,1.635630313229603e-11,1.964687280193734e+25,porosity,0.5082278481012659,9.047857702855351,27.40321292442503,81.86372901111893,750.936078581375,11.264232072163827
0.5177215189873418,3.9e-13,395.1674866729765,2.3,9.999999999999999e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,3.7230006038587363e-06,9.659867403768781e-09,5.430569407497314e-09,0.0028778605999026834,851387908.4598142,157637712.61148995,865858544.5146104,-1.4289607168359123e-06,3.956547737300377e-06,4.2066850045846e-06,7.497110191089596e+17,1.769619872779694e-11,1.8791667485318734e+25,porosity,0.5177215189873418,9.215443931220168,28.50354673450747,84.92440684946261,812.4521764462515,11.573564368774571
0.5272151898734178,3.9e-13,395.1674866729765,2.3,9.999999999999999e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,3.6893279138865482e-06,9.659867403768781e-09,5.576823401961817e-09,0.0029309353710734237,865626874.4558194,165553809.65147403,881316032.7999641,-1.5737881612393385e-06,4.0804031114355036e-06,4.3733852709622596e-06,7.767179496702674e+17,1.9126498728269635e-11,1.7982926206598825e+25,porosity,0.5272151898734178,9.379959968526265,29.633070059446712,87.98364901115526,878.1188411480772,11.885259127115834
0.5367088607594936,3.9e-13,395.1674866729765,2.3,9.999999999999999e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,3.656552660429023e-06,9.659867403768781e-09,5.724166504299863e-09,0.0029840182699434887,879532656.8181543,173497369.76929432,896481473.1640942,-1.7270593363285743e-06,4.2040013067561465e-06,4.5449269453322446e-06,8.036790317264645e+17,2.0656360938407087e-11,1.721628744992372e+25,porosity,0.5367088607594936,9.541367702218205,30.795397670616012,91.03769762893269,948.3565176913821,12.199274979090774
0.5462025316455696,3.9e-13,395.1674866729765,2.3,9.999999999999999e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,3.6246356751431277e-06,9.659867403768781e-09,5.8725796559370515e-09,0.0030371092243023285,893105147.910724,181453184.98747844,911351778.1662229,-1.888413590462546e-06,4.327699250473039e-06,4.721767327091472e-06,8.305620635667364e+17,2.2295086691188543e-11,1.648836994598404e+25,porosity,0.5462025316455696,9.699634272266412,31.993628125363365,94.08290501572516,1023.5922406240419,12.515571307294282
0.5556962025316455,3.9e-13,395.1674866729765,2.3,9.999999999999999e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,3.5935401419364206e-06,9.659867403768781e-09,6.022044138421989e-09,0.0030902081638305686,906344845.8721154,189406363.89815426,925924268.1364759,-2.061953019297682e-06,4.44875622367035e-06,4.903374571806288e-06,8.573357503240686e+17,2.4043082191436497e-11,1.5799493614791295e+25,porosity,0.5556962025316455,9.854731158599522,33.224157766021605,97.11572620827228,1103.8446592614937,12.83410821918732
0.5651898734177215,3.9e-13,395.1674866729765,2.3,9.999999999999999e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,3.5632314184034446e-06,9.659867403768781e-09,6.172541562125047e-09,0.0031433150200188857,919252870.8660909,197342276.5320096,940196689.3700414,-2.2443584397168204e-06,4.5694914206809855e-06,5.090913144967733e-06,8.83969814702386e+17,2.591739664960525e-11,1.5144365027998147e+25,porosity,0.5651898734177215,10.006634374747156,34.494876747548474,100.13273150987139,1189.8965218285605,13.154846523011853
0.5746835443037975,3.9e-13,395.1674866729765,2.3,9.999999999999999e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,3.533676873554801e-06,9.659867403768781e-09,6.324053855686789e-09,0.0031964297260916497,931830800.1429528,205246595.02033022,954167073.8725452,-2.4379125020255175e-06,4.688391876104e-06,5.284357647950251e-06,9.104348048624952e+17,2.7924435751450305e-11,1.4522074245105496e+25,porosity,0.5746835443037975,10.155322975091895,35.805612974598176,103.13058472842933,1282.041920486713,13.477747705303456
0.5841772151898734,3.9e-13,395.1674866729765,2.3,9.999999999999999e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,3.5048457401106583e-06,9.659867403768781e-09,6.476563256155191e-09,0.0032495522169350187,944080659.380948,213105241.56430492,967833733.3443933,-2.643040769790375e-06,4.8051606036653805e-06,5.484089070920707e-06,9.36702135399346e+17,3.007523293779194e-11,1.3930580241814589e+25,porosity,0.5841772151898734,10.300778990843865,37.158947950424405,106.10604781821036,1380.7874127823502,13.802773909871885
0.5936708860759494,3.9e-13,395.1674866729765,2.3,9.999999999999999e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,3.4767089798386064e-06,9.659867403768781e-09,6.630052299756398e-09,0.0033026824290291333,956004858.1917466,220904365.12094972,981195203.522577,-2.859182743754113e-06,4.92037508348137e-06,5.690783507068741e-06,9.627440274157114e+17,3.23850169243256e-11,1.3367394628679429e+25,porosity,0.5936708860759494,10.442986837663405,38.559462729659685,109.05597409161112,1486.8321660000145,14.129887918131818
0.6031645569620253,3.9e-13,395.1674866729765,2.3,9.999999999999999e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,3.4492391605959217e-06,9.659867403768781e-09,6.784503813248444e-09,0.0033558203003841184,967606110.6113342,228630318.9117031,994250173.7581244,-3.0879374367699254e-06,5.0329220901485865e-06,5.904715266540025e-06,9.885334080180604e+17,3.486566237891083e-11,1.2831314885458047e+25,porosity,0.6031645569620253,10.581932566144813,40.00901597584748,111.97729683443615,1600.7213593556191,14.45905313067601
0.6126582278481013,3.9e-13,395.1674866729765,2.3,9.999999999999999e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,3.422410343892659e-06,9.659867403768781e-09,6.939900905812012e-09,0.003408965770479638,978887410.1567278,236269607.66033727,1006997462.3936822,-3.3298938709109662e-06,5.142508635100936e-06,6.126466212558273e-06,1.0140438892673155e+18,3.753358825361811e-11,1.2320596778217721e+25,porosity,0.6126582278481013,10.717603599756796,41.511550262670454,114.86702692151981,1723.2088052102151,14.790233549992982
0.6221518987341772,3.9e-13,395.1674866729765,2.3,9.999999999999999e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,3.396197981927979e-06,9.659867403768781e-09,7.096226961436153e-09,0.003462118780207726,989851978.99232,243808843.20120895,1019435967.747913,-3.5853203316993624e-06,5.249082771770673e-06,6.356680881230119e-06,1.0392496923381239e+18,4.040739182579652e-11,1.1833631967549074e+25,porosity,0.6221518987341772,10.84998821316308,43.071432821099634,117.72224422577777,1855.1483252624987,15.123393764239543
0.6316455696202532,3.9e-13,395.1674866729765,2.3,9.999999999999999e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,3.3705788231706453e-06,9.659867403768781e-09,7.2534656317605004e-09,0.003515279271818696,1000503216.6450626,251234695.67635947,1031564616.8945066,-3.855476394243793e-06,5.351590540342321e-06,6.595772853733863e-06,1.0641255588287101e+18,4.3504219538052545e-11,1.1369450636309496e+25,porosity,0.6316455696202532,10.979074987070858,44.691465983715524,120.54008757172495,1997.327131773602,15.45849893198622
0.6411392405063291,3.9e-13,395.1674866729765,2.3,9.999999999999999e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,3.3455308256582267e-06,9.659867403768781e-09,7.411600829338794e-09,0.0035684471888698995,1010844684.7587416,258533827.65665495,1043382344.4681249,-4.140509100435479e-06,5.450348629416123e-06,6.844714442032423e-06,1.0886467167478008e+18,4.685011579296723e-11,1.0926272679465538e+25,porosity,0.6411392405063291,11.104852582659714,46.37823791660267,123.3177508826041,2150.940952249002,15.79551476786055
0.6506329113924051,3.9e-13,395.1674866729765,2.3,9.999999999999999e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,3.3210330772801863e-06,9.659867403768781e-09,7.570616721291391e-09,0.0036216224761771586,1020880056.607973,265692833.21983236,1054888037.4733045,-4.441521908326123e-06,5.544604219155339e-06,7.104206698092061e-06,1.1127887716042799e+18,5.04697528092161e-11,1.0503048431658023e+25,porosity,0.6506329113924051,11.22730915417568,48.13649878942242,126.05247084343705,2317.122515704066,16.134407529019388
0.660126582278481,3.9e-13,395.1674866729765,2.3,9.999999999999999e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,3.2970657223896027e-06,9.659867403768781e-09,7.730497723317166e-09,0.0036748050797686723,1030613100.69399,272698161.13940936,1066080508.4096115,-4.759639300917873e-06,5.633515936549859e-06,7.375002920826758e-06,1.1365276504108956e+18,5.439066808220321e-11,1.0098807726383206e+25,porosity,0.660126582278481,11.346432062898801,49.97135278534426,128.74152055797794,2497.1360991973334,16.47514400238715
0.669620253164557,3.9e-13,395.1674866729765,2.3,9.999999999999999e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,3.2736098941581957e-06,9.659867403768781e-09,7.891228494037576e-09,0.0037279949468412765,1040047667.0600896,279536031.8695308,1076958468.4984367,-5.095483430598132e-06,5.716912336862831e-06,7.658135416592902e-06,1.1598395428704983e+18,5.864703805887454e-11,9.712369618504715e+24,porosity,0.669620253164557,11.462207592192463,51.88979457890207,131.3822028865146,2692.550781440654,16.817691492601934
0.6791139240506329,3.9e-13,395.1674866729765,2.3,9.999999999999999e-11,0.001,7.0,0.001,2220000000.0,1000000.0,45.0,3.2506476521509213e-06,9.659867403768781e-09,8.052793929647832e-09,0.0037811920257188594,1049187668.257088,286192348.83620316,1087520493.4874232,-5.449817183737053e-06,5.794631509399896e-06,7.95476345756967e-06,1.1827008237551283e+18,6.327826166588578e-11,9.342624446077729e+24,porosity,0.6791139240506329,11.574620583555523,53.89967913634628,133.97184165326718,2905.1754110010825,17.16201781061619
