scan,scan_value,Porosity_used,k0_m2,Permeability_mD,Tortuosity,C_molL,pH,eta_Pa_s,K_f_Pa,Lambda_m,debye_d_m,L_abs,R_E_abs,T_TM_abs,RE_EE,TE_TM_TM,minus_TE_TM_TM,RE_Pr_Pr,matrix_cond
pore_fluid_bulk_modulus_Pa,657933224.6575682,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,657933224.6575682,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,309907226.57431096,8.000320841492185e-07,4.802124454149066e-07,-1.4327770623352424e-06,1.4327770623352424e-06,-0.0386926217372281,9.65097537696306e+25
pore_fluid_bulk_modulus_Pa,722080901.8385457,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,722080901.8385457,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,312370343.2186496,8.073333081826228e-07,4.878761566126849e-07,-1.4590479108457843e-06,1.4590479108457843e-06,-0.040407150047285345,9.650976930598575e+25
pore_fluid_bulk_modulus_Pa,792482898.3539186,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,792482898.3539186,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,314645106.27782017,8.141239322732393e-07,4.950077145229041e-07,-1.4836957585666273e-06,1.4836957585666273e-06,-0.04207105600243892,9.650978371696339e+25
pore_fluid_bulk_modulus_Pa,869749002.6177834,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,869749002.6177834,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,316738482.16820955,8.204188098599853e-07,5.016163304311059e-07,-1.5067285928289802e-06,1.5067285928289802e-06,-0.04368204148586294,9.650979702595854e+25
pore_fluid_bulk_modulus_Pa,954548456.6618328,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,954548456.6618328,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,318658081.76178575,8.262348998097998e-07,5.077148653605049e-07,-1.5281672314372112e-06,1.5281672314372112e-06,-0.0452390175122442,9.650980926272275e+25
pore_fluid_bulk_modulus_Pa,1047615752.7896662,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,1047615752.7896662,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,320412013.1881635,8.31590883172815e-07,5.133192909764595e-07,-1.5480438233325429e-06,1.5480438233325429e-06,-0.046741780832498706,9.650982046455297e+25
pore_fluid_bulk_modulus_Pa,1149756995.3977356,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,1149756995.3977356,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,322008750.0673069,8.365068142262608e-07,5.184481755995466e-07,-1.5664003740293923e-06,1.5664003740293923e-06,-0.04819073741144867,9.65098306733357e+25
pore_fluid_bulk_modulus_Pa,1261856883.0660183,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,1261856883.0660183,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,323457014.97394717,8.410038062164343e-07,5.231222026792817e-07,-1.583287323519883e-06,1.583287323519883e-06,-0.04958667453454617,9.650983993514929e+25
pore_fluid_bulk_modulus_Pa,1384886371.3938746,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,1384886371.3938746,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,324765677.1005882,8.451037498867448e-07,5.273637251130177e-07,-1.598762192351526e-06,1.598762192351526e-06,-0.05093058075194835,9.650984829978072e+25
pore_fluid_bulk_modulus_Pa,1519911082.952933,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,1519911082.952933,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,325943662.5599641,8.488290613594676e-07,5.311963558150188e-07,-1.6128883022998289e-06,1.6128883022998289e-06,-0.05222351091062935,9.650985581817138e+25
pore_fluid_bulk_modulus_Pa,1668100537.2000558,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,1668100537.2000558,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,326999875.531149,8.522024551913924e-07,5.346445929869351e-07,-1.625733571750235e-06,1.625733571750235e-06,-0.05346649210286421,9.650986254464717e+25
pore_fluid_bulk_modulus_Pa,1830738280.2953696,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,1830738280.2953696,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,327943128.46958166,8.552467383689589e-07,5.377334775520828e-07,-1.6373693825134274e-06,1.6373693825134274e-06,-0.05466046540045563,9.650986853283275e+25
pore_fluid_bulk_modulus_Pa,2009233002.5650458,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,2009233002.5650458,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,328782079.8186414,8.579846215214896e-07,5.404882800493577e-07,-1.647869513980079e-06,1.647869513980079e-06,-0.0558062576756861,9.650987383720151e+25
pore_fluid_bulk_modulus_Pa,2205130739.903041,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,2205130739.903041,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,329525178.0179869,8.604385445541646e-07,5.429342147389299e-07,-1.6573091417168978e-06,1.6573091417168978e-06,-0.05690457756864252,9.650987851155866e+25
pore_fluid_bulk_modulus_Pa,2420128264.7943835,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,2420128264.7943835,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,330180611.03445494,8.626305150550204e-07,5.450961795154305e-07,-1.6657639001043216e-06,1.6657639001043216e-06,-0.05795602969511463,9.65098826094485e+25
pore_fluid_bulk_modulus_Pa,2656087782.946684,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,2656087782.946684,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,330756261.0786141,8.645819590282567e-07,5.46998521213522e-07,-1.673309011652483e-06,1.673309011652483e-06,-0.058961141459463684,9.650988618261194e+25
pore_fluid_bulk_modulus_Pa,2915053062.825182,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,2915053062.825182,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,331259664.55377865,8.66313584576897e-07,5.486648268014101e-07,-1.6800184884687126e-06,1.6800184884687126e-06,-0.059920397307889936,9.650988928028317e+25
pore_fluid_bulk_modulus_Pa,3199267137.7973843,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,3199267137.7973843,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,331697977.5677989,8.678452599622658e-07,5.501177416128404e-07,-1.6859644133793888e-06,1.6859644133793888e-06,-0.06083427589439817,9.650989195067538e+25
pore_fluid_bulk_modulus_Pa,3511191734.215142,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,3511191734.215142,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,332077947.4921723,8.691959079142458e-07,5.5137881605307e-07,-1.6912163090197973e-06,1.6912163090197973e-06,-0.06170328639411553,9.650989423893247e+25
pore_fluid_bulk_modulus_Pa,3853528593.7105355,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,3853528593.7105355,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,332405891.0700149,8.703834181217823e-07,5.524683820902532e-07,-1.6958406026309767e-06,1.6958406026309767e-06,-0.06252800103905608,9.650989618776346e+25
pore_fluid_bulk_modulus_Pa,4229242874.389499,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,4229242874.389499,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,332687679.46619236,8.714245795223627e-07,5.534054603430001e-07,-1.699900192417814e-06,1.699900192417814e-06,-0.06330908181677472,9.6509897836343e+25
pore_fluid_bulk_modulus_Pa,4641588833.612792,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,4641588833.612792,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,332928730.44797415,8.723350334068633e-07,5.542076977884993e-07,-1.7034541184119044e-06,1.7034541184119044e-06,-0.06404730010806435,9.650989922150417e+25
pore_fluid_bulk_modulus_Pa,5094138014.816385,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,5094138014.816385,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,333134007.62146294,8.731292475684899e-07,5.548913351696849e-07,-1.706557337261127e-06,1.706557337261127e-06,-0.06474354879587134,9.650990037670474e+25
pore_fluid_bulk_modulus_Pa,5590810182.512222,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,5590810182.512222,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,333308026.3693688,8.738205108705878e-07,5.554712022112195e-07,-1.7092605967032238e-06,1.7092605967032238e-06,-0.0653988470142404,9.650990133251133e+25
pore_fluid_bulk_modulus_Pa,6135907273.413188,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,6135907273.413188,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,333454865.87718624,8.744209467989595e-07,5.559607378858614e-07,-1.7116104021064872e-06,1.7116104021064872e-06,-0.06601433819814172,9.650990211614655e+25
pore_fluid_bulk_modulus_Pa,6734150657.750829,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,6734150657.750829,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,333578186.42626923,8.74941543887775e-07,5.563720322971943e-07,-1.7136490647146517e-06,1.7136490647146517e-06,-0.06659128243336014,9.650990275245159e+25
pore_fluid_bulk_modulus_Pa,7390722033.525775,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,7390722033.525775,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,333681250.9912618,8.753922004208211e-07,5.567158863154675e-07,-1.7154148193247768e-06,1.7154148193247768e-06,-0.06713104429629776,9.650990326370508e+25
pore_fluid_bulk_modulus_Pa,8111308307.896889,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,8111308307.896889,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,333766950.1115858,8.757817805345152e-07,5.570018849339491e-07,-1.716941998128876e-06,1.716941998128876e-06,-0.06763507743461017,9.650990366877314e+25
pore_fluid_bulk_modulus_Pa,8902150854.450392,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,8902150854.450392,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,333837829.0081159,8.761181787793829e-07,5.572384803842605e-07,-1.7182612473174839e-06,1.7182612473174839e-06,-0.06810490709677561,9.650990398483843e+25
pore_fluid_bulk_modulus_Pa,9770099572.992247,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,9770099572.992247,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,333896115.9757374,8.764083903046585e-07,5.574330813184157e-07,-1.719399773646861e-06,1.719399773646861e-06,-0.06854211170101379,9.650990422605379e+25
pore_fluid_bulk_modulus_Pa,10722672220.103254,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,10722672220.103254,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,333943751.1851688,8.766585840753116e-07,5.575921447781099e-07,-1.7203816093319513e-06,1.7203816093319513e-06,-0.06894830436975062,9.650990440519385e+25
pore_fluid_bulk_modulus_Pa,11768119524.34999,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,11768119524.34999,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,333982415.1572575,8.768741768670835e-07,5.577212681713735e-07,-1.7212278851523016e-06,1.7212278851523016e-06,-0.06932511516995243,9.650990453374748e+25
pore_fluid_bulk_modulus_Pa,12915496650.148827,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,12915496650.148827,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,334013556.3150942,8.770599061696154e-07,5.578252790112831e-07,-1.7219571033657106e-06,1.7219571033657106e-06,-0.06967417461197559,9.650990462090765e+25
pore_fluid_bulk_modulus_Pa,14174741629.268076,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,14174741629.268076,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,334038417.1615625,8.772199005241066e-07,5.579083206990104e-07,-1.7225854037636963e-06,1.7225854037636963e-06,-0.06999709878437863,9.650990467410799e+25
pore_fluid_bulk_modulus_Pa,15556761439.304722,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,15556761439.304722,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,334058058.76303554,8.773577462015906e-07,5.579739331226388e-07,-1.7231268178567792e-06,1.7231268178567792e-06,-0.07029547634840337,9.650990470084395e+25
pore_fluid_bulk_modulus_Pa,17073526474.706886,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,17073526474.706886,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,334073383.33810174,8.774765494719099e-07,5.580251272748316e-07,-1.723593507669807e-06,1.723593507669807e-06,-0.07057085748808363,9.650990470594218e+25
pore_fluid_bulk_modulus_Pa,18738174228.603867,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,18738174228.603867,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,334085154.85009813,8.775789940102919e-07,5.580644534560705e-07,-1.7239959869125992e-06,1.7239959869125992e-06,-0.07082474481126991,9.650990469465898e+25
pore_fluid_bulk_modulus_Pa,20565123083.486515,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,20565123083.486515,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,334094017.5829472,8.776673932338372e-07,5.580940629235736e-07,-1.7243433233537856e-06,1.7243433233537856e-06,-0.07105858612189746,9.650990467044239e+25
pore_fluid_bulk_modulus_Pa,22570197196.33917,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,22570197196.33917,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,334100512.74210274,8.777437375543081e-07,5.581157630726798e-07,-1.7246433220682086e-06,1.7246433220682086e-06,-0.07127376893180153,9.650990463707152e+25
pore_fluid_bulk_modulus_Pa,24770763559.91714,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,24770763559.91714,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,334105093.1678796,8.778097366803612e-07,5.581310664035876e-07,-1.7249026898688327e-06,1.7249026898688327e-06,-0.07147161654770813,9.650990459686178e+25
pore_fluid_bulk_modulus_Pa,27185882427.3294,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,27185882427.3294,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,334108136.2794472,8.778668572071963e-07,5.581412336406286e-07,-1.7251271816964718e-06,1.7251271816964718e-06,-0.07165338555193122,9.650990455219062e+25
pore_fluid_bulk_modulus_Pa,29836472402.833344,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,29836472402.833344,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,334109955.38678735,8.779163558012891e-07,5.581473114428054e-07,-1.7253217300538311e-06,1.7253217300538311e-06,-0.07182026449027407,9.650990450412411e+25
pore_fluid_bulk_modulus_Pa,32745491628.777317,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,32745491628.777317,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,334110809.51739,8.779593083288607e-07,5.581501651818285e-07,-1.7254905587618308e-06,1.7254905587618308e-06,-0.0719733735843548,9.650990445462827e+25
pore_fluid_bulk_modulus_Pa,35938136638.04626,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,35938136638.04626,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,334110911.9065958,8.779966352953946e-07,5.581505072752853e-07,-1.7256372824126621e-06,1.7256372824126621e-06,-0.07211376529543877,9.65099044043685e+25
pore_fluid_bulk_modulus_Pa,39442060594.37664,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,39442060594.37664,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,334110437.2973372,8.780291239653328e-07,5.581489215550895e-07,-1.7257649929188632e-06,1.7257649929188632e-06,-0.07224242558058383,9.65099043547636e+25
pore_fluid_bulk_modulus_Pa,43287612810.83061,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,43287612810.83061,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,334109528.1880771,8.780574475206952e-07,5.581458841302975e-07,-1.725876334530138e-06,1.725876334530138e-06,-0.07236027569778723,9.650990430589355e+25
pore_fluid_bulk_modulus_Pa,47508101621.02793,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,47508101621.02793,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,334108300.15846765,8.780821815987901e-07,5.581417811739036e-07,-1.7259735686266116e-06,1.7259735686266116e-06,-0.07246817443358503,9.650990425865962e+25
pore_fluid_bulk_modulus_Pa,52140082879.99695,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,52140082879.99695,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,334106846.391571,8.78103818525385e-07,5.581369240286042e-07,-1.7260586295111165e-06,1.7260586295111165e-06,-0.07256692064321969,9.650990421279912e+25
pore_fluid_bulk_modulus_Pa,57223676593.502205,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,57223676593.502205,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,334105241.50016403,8.78122779533034e-07,5.581315619894148e-07,-1.726133172323787e-06,1.726133172323787e-06,-0.0726572560094415,9.650990416908275e+25
pore_fluid_bulk_modulus_Pa,62802914418.34272,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,62802914418.34272,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,334103544.7534369,8.781394252265579e-07,5.581258930840594e-07,-1.726198614097457e-06,1.726198614097457e-06,-0.07273986794087907,9.650990412756342e+25
pore_fluid_bulk_modulus_Pa,68926121043.49709,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,68926121043.49709,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,334101802.78938365,8.781540645301908e-07,5.581200731355813e-07,-1.7262561688673606e-06,1.7262561688673606e-06,-0.07281539254434695,9.650990408832386e+25
pore_fluid_bulk_modulus_Pa,75646332755.4629,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,75646332755.4629,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,334100051.88791335,8.78166962324394e-07,5.581142233575321e-07,-1.726306877646637e-06,1.726306877646637e-06,-0.07288441761752573,9.650990405148708e+25
pore_fluid_bulk_modulus_Pa,83021756813.1977,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,83021756813.1977,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,334098319.8702123,8.781783459555703e-07,5.581084367004936e-07,-1.7263516339834322e-06,1.7263516339834322e-06,-0.07294748561897955,9.650990401663496e+25
pore_fluid_bulk_modulus_Pa,91116275611.54906,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,91116275611.54906,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,334096627.6811752,8.781884107789796e-07,5.58102783139669e-07,-1.7263912057264348e-06,1.7263912057264348e-06,-0.07300509658163222,9.650990398421516e+25
pore_fluid_bulk_modulus_Pa,100000000000.0,0.24,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,100000000000.0,5.468089245796927e-06,9.659867403768781e-09,1.7391937368005003e-09,334094990.7039759,8.781973248744128e-07,5.580973140674488e-07,-1.726426253545054e-06,1.726426253545054e-06,-0.07305771094363436,9.650990395409723e+25
porosity,0.1,0.1,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,2220000000.0,8.471127433818949e-06,9.659867403768781e-09,4.69221860652451e-10,93957334.12052421,1.475846161801271e-07,4.4139903175179135e-08,-3.545625115209713e-07,3.545625115209713e-07,-0.1078503912485181,4.5958209094955865e+26
porosity,0.10757575757575757,0.10757575757575757,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,2220000000.0,8.167403435195266e-06,9.659867403768781e-09,5.234920140609455e-10,104331740.39043994,1.7071860717733793e-07,5.44255602644908e-08,-4.0477313093581964e-07,4.0477313093581964e-07,-0.10599234265893394,4.0621351629009956e+26
porosity,0.11515151515151516,0.11515151515151516,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,2220000000.0,7.894168400588e-06,9.659867403768781e-09,5.796946884336637e-10,115028690.28070422,1.9549102576163757e-07,6.615799793847091e-08,-4.576828620747327e-07,4.576828620747327e-07,-0.10393695572216279,3.618764478910585e+26
porosity,0.12272727272727274,0.12272727272727274,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,2220000000.0,7.646640511434489e-06,9.659867403768781e-09,6.377626023690898e-10,126037709.13623314,2.2191853158265889e-07,7.942752062154855e-08,-5.132184608694278e-07,5.132184608694278e-07,-0.10170395213055876,3.245663709572107e+26
porosity,0.1303030303030303,0.1303030303030303,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,2220000000.0,7.421026068339656e-06,9.659867403768781e-09,6.976345517600342e-10,137349266.02928597,2.501446232514959e-07,9.43241043939179e-08,-5.713112089877208e-07,5.713112089877208e-07,-0.09931225239564538,2.92674362128561e+26
porosity,0.13787878787878788,0.13787878787878788,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,2220000000.0,7.214271570000278e-06,9.659867403768781e-09,7.592545032425763e-10,148954462.70380118,2.80062483456793e-07,1.1093715979689053e-07,-6.318956315371259e-07,6.318956315371259e-07,-0.09678011404295093,2.6531328940242307e+26
porosity,0.14545454545454545,0.14545454545454545,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,2220000000.0,7.023887812315911e-06,9.659867403768781e-09,8.225708653739177e-10,160844790.84920353,3.118357070347045e-07,1.2935523371662016e-07,-6.949082924291095e-07,6.949082924291095e-07,-0.09412521666486603,2.415239105681378e+26
porosity,0.15303030303030304,0.15303030303030304,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,2220000000.0,6.847822520139283e-06,9.659867403768781e-09,8.875358951603208e-10,173011907.24273816,3.452031819087126e-07,1.496656002388492e-07,-7.602866262898199e-07,7.602866262898199e-07,-0.091364710313193,2.2089160416645515e+26
porosity,0.1606060606060606,0.1606060606060606,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,2220000000.0,6.684366440956175e-06,9.659867403768781e-09,9.541052092894087e-10,185447480.73725772,3.8059038943652725e-07,1.719538405589779e-07,-8.279678940373646e-07,8.279678940373646e-07,-0.08851523254663242,2.0263390775862427e+26
porosity,0.16818181818181818,0.16818181818181818,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,2220000000.0,6.532082983865721e-06,9.659867403768781e-09,1.0222373774976753e-09,198143016.1607429,4.1761526555527063e-07,1.9630327426638217e-07,-8.978881531427472e-07,8.978881531427472e-07,-0.08559290750020425,1.8659547302463117e+26
porosity,0.17575757575757578,0.17575757575757578,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,2220000000.0,6.389754730601275e-06,9.659867403768781e-09,1.0918935811792525e-09,211089766.18402728,4.5643313954653617e-07,2.2279444693813664e-07,-9.699814080480714e-07,9.699814080480714e-07,-0.08261332490823375,1.7235996231907732e+26
porosity,0.18333333333333335,0.18333333333333335,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,2220000000.0,6.256342236628218e-06,9.659867403768781e-09,1.163037324403903e-09,224278628.32111198,4.971945931437155e-07,2.5150451560799756e-07,-1.0441788174234322e-06,1.0441788174234322e-06,-0.07959151040288197,1.5961849143959e+26
porosity,0.19090909090909092,0.19090909090909092,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,2220000000.0,6.130951918631513e-06,9.659867403768781e-09,1.2356341874679454e-09,237700066.47728202,5.396503822386723e-07,2.825066080165215e-07,-1.1204080213244273e-06,1.1204080213244273e-06,-0.07654188789017176,1.4824493623604696e+26
porosity,0.1984848484848485,0.1984848484848485,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,2220000000.0,6.012810751202052e-06,9.659867403768781e-09,1.309651615285146e-09,251344081.99383318,5.839392323330517e-07,3.158692377666138e-07,-1.1985926407956109e-06,1.1985926407956109e-06,-0.07347823582686427,1.3801208053801061e+26
porosity,0.20606060606060606,0.20606060606060606,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,2220000000.0,5.901246129619823e-06,9.659867403768781e-09,1.3850587345594128e-09,265200179.97678262,6.303654685545061e-07,3.5165567729858955e-07,-1.2786518791357014e-06,1.2786518791357014e-06,-0.07041364331387918,1.2871052808075715e+26
porosity,0.21363636363636365,0.21363636363636365,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,2220000000.0,5.795669696768662e-06,9.659867403768781e-09,1.461826194920576e-09,279257331.0173482,6.782436444933029e-07,3.89923284634664e-07,-1.3605002202078582e-06,1.3605002202078582e-06,-0.06736046758043572,1.2036184016248805e+26
porosity,0.22121212121212122,0.22121212121212122,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,2220000000.0,5.6955642437597455e-06,9.659867403768781e-09,1.5399260301550264e-09,293504038.0279478,7.284269160188004e-07,4.307231016935552e-07,-1.4440474227153533e-06,1.4440474227153533e-06,-0.06433029010823561,1.1269838556580593e+26
porosity,0.2287878787878788,0.2287878787878788,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,2220000000.0,5.600473016919645e-06,9.659867403768781e-09,1.6193315363994733e-09,307928280.3093194,7.802313440044868e-07,4.740991290712741e-07,-1.5291984167621269e-06,1.5291984167621269e-06,-0.06133388324225842,1.0575071250009256e+26
porosity,0.23636363636363636,0.23636363636363636,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,2220000000.0,5.5099909255823646e-06,9.659867403768781e-09,1.7000171647424616e-09,322517611.48033905,8.340688575393832e-07,5.200880485749148e-07,-1.615853583455701e-06,1.615853583455701e-06,-0.05838117631675056,9.937862028838078e+25
porosity,0.24393939393939396,0.24393939393939396,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,2220000000.0,5.4237572638479e-06,9.659867403768781e-09,1.7819584261332672e-09,337259160.49139565,8.898157020390768e-07,5.68718706676805e-07,-1.703908973403025e-06,1.703908973403025e-06,-0.05548123317346323,9.353584243432712e+25
porosity,0.2515151515151515,0.2515151515151515,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,2220000000.0,5.341449647553498e-06,9.659867403768781e-09,1.8651318068600734e-09,352139700.7611894,9.474965884039657e-07,6.200118442609003e-07,-1.7932567496599305e-06,1.7932567496599305e-06,-0.05264223476911886,8.816326204248402e+25
porosity,0.2590909090909091,0.2590909090909091,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,2220000000.0,5.262778933725333e-06,9.659867403768781e-09,1.9495146931499644e-09,367145701.0972564,1.0069440894082358e-06,6.7397982917098e-07,-1.8837856911692697e-06,1.8837856911692697e-06,-0.04987147078922775,8.322599554229182e+25
porosity,0.2666666666666667,0.2666666666666667,3.9e-13,395.1674866729765,2.3,0.001,7.0,0.001,2220000000.0,5.187484939737174e-06,9.659867403768781e-09,2.03508530367818e-09,382263401.492443,1.0683169751169626e-06,7.30626540602864e-07,-1.9753818310474563e-06,1.9753818310474563e-06,-0.04717533910841757,7.866514508312301e+25
