Time_s,Porosity,frequency_Hz,k_dyn_abs,L_abs,sigma_abs,omega_t,sigma_f,C_molL,pH,case,Pe,Time_norm
66.4,0.83425,140887.4508466672,8.688647869193863e-13,4.466539812658046e-11,0.373628846035278,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,145800.67761868972,8.398651474772353e-13,4.3905581365379753e-11,0.37362884603428775,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,150885.24539495536,8.118288648913875e-13,4.315867655826366e-11,0.37362884603328034,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,156147.12942169173,7.84724162046379e-13,4.2424464288301504e-11,0.37362884603225555,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,161592.51332237766,7.58520298926105e-13,4.1702728867012106e-11,0.37362884603121305,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,167227.7963645699,7.331875393086099e-13,4.0993258271023814e-11,0.37362884603015245,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,173059.60098014915,7.0869711850425e-13,4.0295844079808645e-11,0.3736288460290736,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,179094.78054782117,6.850212121057998e-13,3.961028141447388e-11,0.3736288460279761,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,185340.42744702383,6.621329057199156e-13,3.8936368877591513e-11,0.3736288460268596,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,191803.88139269766,6.400061656503e-13,3.827390849404983e-11,0.37362884602572377,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,198492.73806072026,6.186158105037032e-13,3.762270565290845e-11,0.3736288460245683,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,205414.8580141388,5.979374836907483e-13,3.698256905024059e-11,0.3736288460233929,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,212578.37594069092,5.779476267943672e-13,3.63533106329457e-11,0.3736288460221972,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,219991.71021246776,5.586234537794171e-13,3.573474554351618e-11,0.3736288460209808,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,227663.572778959,5.399429260177892e-13,3.512669206574139e-11,0.37362884601974333,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,235602.97940509813,5.218847281041046e-13,3.4528971571334285e-11,0.37362884601848456,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,243819.2602663455,5.044282444377681e-13,3.394140846746398e-11,0.3736288460172039,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,252322.07091325754,4.875535365478834e-13,3.336383014517922e-11,0.3736288460159013,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,261121.4036184286,4.712413211382082e-13,3.2796066928708066e-11,0.373628846014576,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,270227.59911913675,4.554729488299955e-13,3.223795202561854e-11,0.3736288460132279,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,279651.35876950115,4.40230383581202e-13,3.168932147782549e-11,0.3736288460118565,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,289403.757116421,4.254961827612076e-13,3.1150014113429906e-11,0.37362884601046137,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,299496.25491408375,4.112534778607652e-13,3.06198714993761e-11,0.3736288460090421,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,309940.71259233245,3.974859558175244e-13,3.009873789491313e-11,0.3736288460075983,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,320749.40419472224,3.841778409380399e-13,2.958646020584655e-11,0.37362884600612956,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,331935.03180264105,3.7131387739775095e-13,2.90828879395676e-11,0.3736288460046354,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,343510.7404624551,3.588793123009482e-13,2.858787316084606e-11,0.37362884600311547,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,355490.13363320846,3.468598792833087e-13,2.81012704483741e-11,0.3736288460015692,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,367887.2891730403,3.3524178264007016e-13,2.7622936852048524e-11,0.37362884599999624,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,380716.7758831019,3.2401168196343774e-13,2.715273185097868e-11,0.3736288459983961,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,393993.67062841705,3.1315667727330265e-13,2.669051731220765e-11,0.37362884599676827,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,407733.5760558058,3.026642946258305e-13,2.6236157450134787e-11,0.37362884599511237,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,421952.63892968884,2.9252247218494157e-13,2.578951878662781e-11,0.3736288459934278,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,436667.56910733244,2.827195467421505e-13,2.5350470111812286e-11,0.37362884599171414,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,451895.6591758163,2.732442406706846e-13,2.4918882445527576e-11,0.37362884598997087,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,467654.8047738141,2.64085649300212e-13,2.4494628999437386e-11,0.3736288459881974,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,483963.52562206396,2.5523322869893123e-13,2.407758513978446e-11,0.3736288459863933,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,500840.9872872381,2.4667678385017993e-13,2.366762835077765e-11,0.3736288459845581,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,518307.0237048036,2.384064572110957e-13,2.326463819860149e-11,0.373628845982691,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,536382.1604873213,2.304127176412665e-13,2.2868496296036876e-11,0.37362884598079177,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,555087.6390455909,2.2268634968965063e-13,2.2479086267683296e-11,0.37362884597885976,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,574445.4415509806,2.152184432284232e-13,2.2096293715771684e-11,0.3736288459768942,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,594478.3167682793,2.0800038342274166e-13,2.1720006186558322e-11,0.3736288459748948,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,615209.8067894295,2.0102384102576911e-13,2.1350113137289693e-11,0.3736288459728607,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,636664.2746995509,1.942807629886171e-13,2.0986505903728794e-11,0.3736288459707916,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,658866.9332077848,1.877633633751856e-13,2.0629077668233015e-11,0.3736288459686867,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,681843.8742765816,1.8146411457219575e-13,2.027772342837462e-11,0.37362884596654544,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,705622.0997842689,1.7537573878500132e-13,1.9932339966094438e-11,0.3736288459643671,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,730229.5532569289,1.6949119981005924e-13,1.959282581737958e-11,0.3736288459621512,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,755695.1527068665,1.6380369507522708e-13,1.9259081242456628e-11,0.3736288459598969,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,782048.8246162824,1.5830664793931727e-13,1.8931008196490974e-11,0.37362884595760365,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,809321.5391060582,1.5299370024261992e-13,1.8608510300784416e-11,0.37362884595527085,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,837545.3463310039,1.4785870510035084e-13,1.8291492814461946e-11,0.37362884595289764,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,866753.4141443319,1.4289571993123805e-13,1.7979862606639763e-11,0.3736288459504835,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,896980.0670756182,1.380989997137031e-13,1.7673528129066196e-11,0.3736288459480276,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,928260.8266680614,1.3346299046232633e-13,1.737239938922758e-11,0.37362884594552925,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,960632.4532224302,1.2898232291751917e-13,1.7076387923911035e-11,0.37362884594298773,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,994132.9889967828,1.2465180644153968e-13,1.6785406773216653e-11,0.3736288459404023,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,1028801.802912691,1.204664231142143e-13,1.6499370455011142e-11,0.37362884593777224,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,1064679.636820531,1.1642132202192677e-13,1.6218194939815704e-11,0.3736288459350966,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,1101808.6533782035,1.1251181373364392e-13,1.5941797626120563e-11,0.3736288459323749,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,1140232.485599538,1.0873336495794347e-13,1.5670097316119082e-11,0.373628845929606,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,1179996.2881306417,1.0508159337519442e-13,1.5403014191854033e-11,0.37362884592678935,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,1221146.7903144055,1.0155226263923481e-13,1.5140469791769493e-11,0.37362884592392404,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,1263732.351105564,9.814127754306007e-14,1.4882386987661037e-11,0.37362884592100915,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,1307803.015900829,9.484467934321568e-14,1.4628689962017578e-11,0.3736288459180439,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,1353410.5753508818,9.165864123775324e-14,1.4379304185748422e-11,0.3736288459150275,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,1400608.6262233458,8.857946399277236e-14,1.4134156396288595e-11,0.3736288459119589,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,1449452.6343882435,8.560357171273037e-14,1.3893174576076543e-11,0.37362884590883727,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
66.4,0.83425,1500000.0000000005,8.272750774985069e-14,1.365628793139721e-11,0.3736288459056617,1373.0672921063212,0.47631940573533915,0.03768188222651691,1.4355483878434203,Pe10,10.0,0.16338582677165356
131.4,0.9202,100000.0,1.4231782256868444e-12,3.2543532881218953e-11,0.7596405854036847,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,103487.34166350256,1.3754840282914242e-12,3.19901365965757e-11,0.7596405854031226,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,107096.29884578515,1.3293838518514505e-12,3.1446144462634235e-11,0.759640585402551,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,110831.11269550344,1.2848246373930936e-12,3.091139667005478e-11,0.7596405854019694,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,114696.17226465745,1.2417550813245538e-12,3.038573612520474e-11,0.7596405854013779,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,118696.01966648553,1.2001255778959419e-12,2.9869008404011204e-11,0.7596405854007761,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,122835.35541323408,1.1598881635187991e-12,2.9361061706596615e-11,0.759640585400164,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,127119.04394007126,1.1209964628865094e-12,2.886174681268618e-11,0.759640585399541,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,131552.1193216395,1.0834056368385597e-12,2.8370917037772224e-11,0.7596405853989076,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,136139.79118796365,1.0470723319134045e-12,2.7888428190023682e-11,0.759640585398263,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,140887.4508466672,1.0119546315363634e-12,2.741413852792786e-11,0.7596405853976074,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,145800.67761868972,9.78012008790639e-13,2.6947908718651736e-11,0.7596405853969402,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,150885.24539495536,9.452052807210952e-13,2.64896017971108e-11,0.7596405853962617,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,156147.12942169173,9.134965641220743e-13,2.603908312573343e-11,0.7596405853955714,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,161592.51332237766,8.828492327619267e-13,2.559622035490897e-11,0.7596405853948692,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,167227.7963645699,8.53227875998473e-13,2.5160883384107828e-11,0.7596405853941549,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,173059.60098014915,8.245982587409929e-13,2.4732944323662385e-11,0.7596405853934283,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,179094.78054782117,7.969272827157318e-13,2.4312277457197033e-11,0.759640585392689,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,185340.42744702383,7.701829489932182e-13,2.389875920469685e-11,0.759640585391937,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,191803.88139269766,7.443343217370387e-13,2.349226808620376e-11,0.759640585391172,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,198492.73806072026,7.193514931349135e-13,2.3092684686129616e-11,0.7596405853903937,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,205414.8580141388,6.952055494741709e-13,2.2699891618175638e-11,0.7596405853896021,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,212578.37594069092,6.718685383248951e-13,2.231377349084798e-11,0.7596405853887966,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,219991.71021246776,6.493134367951705e-13,2.1934216873559417e-11,0.7596405853879773,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,227663.572778959,6.275141208239416e-13,2.1561110263306736e-11,0.7596405853871439,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,235602.97940509813,6.064453354781274e-13,2.1194344051914686e-11,0.7596405853862959,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,243819.2602663455,5.860826662216359e-13,2.0833810493836487e-11,0.7596405853854334,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,252322.07091325754,5.664025111249621e-13,2.047940367450136e-11,0.759640585384556,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,261121.4036184286,5.473820539850349e-13,2.0131019479199975e-11,0.7596405853836634,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,270227.59911913675,5.289992383259367e-13,1.9788555562498866e-11,0.7596405853827553,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,279651.35876950115,5.112327422520291e-13,1.94519113181741e-11,0.7596405853818317,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,289403.757116421,4.940619541259513e-13,1.9120987849656495e-11,0.759640585380892,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,299496.25491408375,4.774669490447867e-13,1.879568794097841e-11,0.7596405853799358,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,309940.71259233245,4.614284660885744e-13,1.8475916028214735e-11,0.7596405853789635,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,320749.40419472224,4.4592788631613576e-13,1.816157817140902e-11,0.7596405853779742,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,331935.03180264105,4.3094721148399774e-13,1.785258202697662e-11,0.7596405853769678,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,343510.7404624551,4.16469043464945e-13,1.754883682057674e-11,0.7596405853759439,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,355490.13363320846,4.0247656434350367e-13,1.7250253320445807e-11,0.7596405853749025,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,367887.2891730403,3.889535171663579e-13,1.6956743811183507e-11,0.759640585373843,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,380716.7758831019,3.7588418732641365e-13,1.666822206798475e-11,0.7596405853727652,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,393993.67062841705,3.632533845599049e-13,1.6384603331309136e-11,0.7596405853716687,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,407733.5760558058,3.510464255365843e-13,1.6105804281981154e-11,0.7596405853705533,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,421952.63892968884,3.3924911702369374e-13,1.583174301671342e-11,0.7596405853694187,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,436667.56910733244,3.278477396050054e-13,1.5562339024045687e-11,0.7596405853682645,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,451895.6591758163,3.168290319368513e-13,1.529751316069305e-11,0.7596405853670902,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,467654.8047738141,3.0618017552361347e-13,1.5037187628295786e-11,0.7596405853658956,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,483963.52562206396,2.958887799957211e-13,1.478128595056451e-11,0.7596405853646805,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,500840.9872872381,2.859428688737488e-13,1.45297329508136e-11,0.7596405853634443,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,518307.0237048036,2.7633086580271846e-13,1.4282454729876323e-11,0.7596405853621868,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,536382.1604873213,2.670415812412495e-13,1.4039378644395527e-11,0.7596405853609074,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,555087.6390455909,2.580641995906629e-13,1.3800433285482951e-11,0.7596405853596061,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,574445.4415509806,2.493882667496491e-13,1.3565548457741364e-11,0.7596405853582822,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,594478.3167682793,2.410036780805601e-13,1.3334655158643182e-11,0.7596405853569353,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,615209.8067894295,2.329006667738408e-13,1.310768555825942e-11,0.7596405853555653,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,636664.2746995509,2.250697925975525e-13,1.288457297933323e-11,0.7596405853541716,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,658866.9332077848,2.1750193101935233e-13,1.2665251877691967e-11,0.7596405853527537,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,681843.8742765816,2.101882626887169e-13,1.2449657822992158e-11,0.7596405853513114,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,705622.0997842689,2.0312026326758041e-13,1.2237727479791769e-11,0.7596405853498441,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,730229.5532569289,1.9628969359794436e-13,1.2029398588943887e-11,0.7596405853483515,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,755695.1527068665,1.896885901953931e-13,1.1824609949306934e-11,0.7596405853468331,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,782048.8246162824,1.8330925605779355e-13,1.1623301399765323e-11,0.7596405853452884,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,809321.5391060582,1.7714425177882552e-13,1.1425413801555927e-11,0.759640585343717,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,837545.3463310039,1.7118638695630594e-13,1.1230889020894714e-11,0.7596405853421185,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,866753.4141443319,1.6542871188560905e-13,1.1039669911898728e-11,0.7596405853404923,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,896980.0670756182,1.5986450952879417e-13,1.0851700299798198e-11,0.7596405853388382,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,928260.8266680614,1.544872877503597e-13,1.0666924964434e-11,0.7596405853371553,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
131.4,0.9202,960632.4532224302,1.4929077181083928e-13,1.0485289624035531e-11,0.7596405853354432,322.769020418658,0.8399434220373473,0.06644837209033469,1.184101151267193,Pe10,10.0,0.32332677165354334
