z_m,z_mm,offset_D_mm,r_mm,theta_deg,pride_signed_peak,pride_peak_abs,pride_signed_norm,pride_abs_norm,pride_signed_side_norm,pride_abs_side_norm,dipole_signed,dipole_abs,dipole_signed_norm,dipole_abs_norm,dipole_signed_side_norm,dipole_abs_side_norm,side,snapshot_index,snapshot_Time_s,snapshot_Porosity
0.037000000000000116,37.000000000000114,45.0,58.258046654518104,50.572197803963704,2739445863396668.0,2739445863396668.0,0.751494174316724,0.751494174316724,1.0,1.0,187.125927988381,187.125927988381,0.9845099853798692,0.9845099853798692,0.9845099853798692,0.9845099853798692,porous/transmitted,24,5769.2,0.75115
0.036000000000000115,36.000000000000114,45.0,57.62811813689571,51.34019174590982,2738712304116663.5,2738712304116663.5,0.7512929418219318,0.7512929418219318,0.9997322234800089,0.9997322234800089,188.10450091973019,188.10450091973019,0.9896584692521605,0.9896584692521605,0.9896584692521605,0.9896584692521605,porous/transmitted,24,5769.2,0.75115
0.035000000000000114,35.000000000000114,45.0,57.00877125495697,52.12501634890171,2736825972751831.0,2736825972751831.0,0.7507754769395469,0.7507754769395469,0.9990436421176111,0.9990436421176111,188.90480415843695,188.90480415843695,0.9938690377089677,0.9938690377089677,0.9938690377089677,0.9938690377089677,porous/transmitted,24,5769.2,0.75115
0.03400000000000011,34.000000000000114,45.0,56.40035460881437,52.92692668268951,2733694657056486.0,2733694657056486.0,0.749916483690423,0.749916483690423,0.9979005950009718,0.9979005950009718,189.5105593164702,189.5105593164702,0.9970560466295921,0.9970560466295921,0.9970560466295921,0.9970560466295921,porous/transmitted,24,5769.2,0.75115
0.03300000000000011,33.000000000000114,45.0,55.803225713214886,53.74616226255512,2729220000012215.0,2729220000012215.0,0.7486889804403074,0.7486889804403074,0.9962671781468337,0.9962671781468337,189.90483738841277,189.90483738841277,0.9991304288545284,0.9991304288545284,0.9991304288545284,0.9991304288545284,porous/transmitted,24,5769.2,0.75115
0.03200000000000011,32.000000000000114,45.0,55.217750769114154,54.582944723532485,2723297136926941.0,2723297136926941.0,0.7470642003476138,0.7470642003476138,0.9941051120281297,0.9941051120281297,190.070116877666,190.070116877666,1.0,1.0,1.0,1.0,porous/transmitted,24,5769.2,0.75115
0.03100000000000011,31.00000000000011,45.0,54.644304369257064,55.43747535111809,2715814317396259.0,2715814317396259.0,0.7450114876585597,0.7450114876585597,0.9913736035757582,0.9913736035757582,189.98835775334763,189.98835775334763,0.9995698475611976,0.9995698475611976,0.9995698475611976,0.9995698475611976,porous/transmitted,24,5769.2,0.75115
0.03000000000000011,30.00000000000011,45.0,54.083269131959895,56.309932474020115,2706652512630968.5,2706652512630968.5,0.7424981899879111,0.7424981899879111,0.9880292028384753,0.9880292028384753,189.64109272657416,189.64109272657416,0.9977428111365451,0.9977428111365451,0.9977428111365451,0.9977428111365451,porous/transmitted,24,5769.2,0.75115
0.02900000000000011,29.00000000000011,45.0,53.53503525729675,57.20046872738068,2695685008925537.5,2695685008925537.5,0.7394895467978576,0.7394895467978576,0.984025654583708,0.984025654583708,189.0095372390119,189.0095372390119,0.9944200611012581,0.9944200611012581,0.9944200611012581,0.9944200611012581,porous/transmitted,24,5769.2,0.75115
0.028000000000000108,28.000000000000107,45.0,53.00000000000006,58.10920819815419,2682776988366289.5,2682776988366289.5,0.7359485743764468,0.7359485743764468,0.9793137452403917,0.9793137452403917,188.07471939923576,188.07471939923576,0.9895017822306358,0.9895017822306358,0.9895017822306358,0.9895017822306358,porous/transmitted,24,5769.2,0.75115
0.027000000000000107,27.000000000000107,45.0,52.478567053607755,59.03624346792637,2667785098264493.0,2667785098264493.0,0.7318359477229939,0.7318359477229939,0.9738411457259747,0.9738411457259747,186.81763087419284,186.81763087419284,0.9828879675726903,0.9828879675726903,0.9828879675726903,0.9828879675726903,porous/transmitted,24,5769.2,0.75115
0.026000000000000106,26.000000000000107,45.0,51.97114584074519,59.98163257239082,2650557011258155.5,2650557011258155.5,0.7271098798736985,0.7271098798736985,0.9675522508671522,0.9675522508671522,185.21939943525717,185.21939943525717,0.9744793262502655,0.9744793262502655,0.9744793262502655,0.9744793262502655,porous/transmitted,24,5769.2,0.75115
0.025000000000000105,25.000000000000107,45.0,51.478150704935054,60.94539590092276,2630930978568634.5,2630930978568634.5,0.7217259993494681,0.7217259993494681,0.960388016321854,0.960388016321854,183.26148346363496,183.26148346363496,0.964178306796048,0.964178306796048,0.964178306796048,0.964178306796048,porous/transmitted,24,5769.2,0.75115
0.024000000000000105,24.000000000000103,45.0,51.00000000000004,61.92751306414693,2608735379536816.5,2608735379536816.5,0.7156372265831396,0.7156372265831396,0.952285794143133,0.952285794143133,180.92588823303282,180.92588823303282,0.951890235062471,0.951890235062471,0.951890235062471,0.951890235062471,porous/transmitted,24,5769.2,0.75115
0.023000000000000104,23.000000000000103,45.0,50.537115073973155,62.92791976200713,2583788271314734.0,2583788271314734.0,0.7087936503893401,0.7087936503893401,0.9431791683997973,0.9431791683997973,178.19540320638555,178.19540320638555,0.9375245626911287,0.9375245626911287,0.9375245626911287,0.9375245626911287,porous/transmitted,24,5769.2,0.75115
0.022000000000000103,22.000000000000103,45.0,50.08991914547282,63.94650468950895,2555896943467208.5,2555896943467208.5,0.7011424057812847,0.7011424057812847,0.9329977925893833,0.9329977925893833,175.05385890990175,175.05385890990175,0.9209962185826975,0.9209962185826975,0.9209962185826975,0.9209962185826975,porous/transmitted,24,5769.2,0.75115
0.021000000000000102,21.000000000000103,45.0,49.65883607174059,64.98310652189987,2525564861063789.0,2525564861063789.0,0.6928216050216737,0.6928216050216737,0.9219254502559558,0.9219254502559558,171.48640118861508,171.48640118861508,0.9022270518147159,0.9022270518147159,0.9022270518147159,0.9022270518147159,porous/transmitted,24,5769.2,0.75115
